Province,Year,Quarter,Crop,AFF GDP Q_n-1,AFF GDP Q_n-2,AFF GDP Q_n-3,AFF GDP Q_n-4,AFF GDP Q_n-5,AFF GDP Q_n-6,NINO3.4 SST Q_n-1,NINO3.4 SST Q_n-2,NINO3.4 SST Q_n-3,NINO3.4 SST Q_n-4,NINO3.4 SST Q_n-5,NINO3.4 SST Q_n-6,Area Harvested Q_n,Area Harvested Q_n-1,Area Harvested Q_n-2,Area Harvested Q_n-3,Area Harvested Q_n-4,Area Harvested Q_n-5,Area Harvested Q_n-6,PALAY YIELD Q_n
Abra,2014,3,Irrigated Palay,374265.3,393886.9,464020.4,344721.8,338539.2,355840.1,28.166666666666668,26.28333333333333,26.606666666666666,26.763333333333332,27.623333333333335,26.453333333333333,686.0,3390.0,1701.0,9168.0,681.0,3370.0,1701.0,2575.0
Abra,2014,4,Irrigated Palay,357220.7,374265.3,393886.9,464020.4,344721.8,338539.2,27.076666666666668,28.166666666666668,26.28333333333333,26.606666666666666,26.763333333333332,27.623333333333335,9173.0,686.0,3390.0,1701.0,9168.0,681.0,3370.0,30122.0
Abra,2015,1,Irrigated Palay,495327.0,357220.7,374265.3,393886.9,464020.4,344721.8,27.349999999999998,27.076666666666668,28.166666666666668,26.28333333333333,26.606666666666666,26.763333333333332,1711.0,9173.0,686.0,3390.0,1701.0,9168.0,681.0,6331.0
Abra,2015,2,Irrigated Palay,380057.7,495327.0,357220.7,374265.3,393886.9,464020.4,27.41,27.349999999999998,27.076666666666668,28.166666666666668,26.28333333333333,26.606666666666666,3390.0,1711.0,9173.0,686.0,3390.0,1701.0,9168.0,13304.0
Abra,2015,3,Irrigated Palay,350398.4,380057.7,495327.0,357220.7,374265.3,393886.9,28.689999999999998,27.41,27.349999999999998,27.076666666666668,28.166666666666668,26.28333333333333,676.0,3390.0,1711.0,9173.0,686.0,3390.0,1701.0,2474.0
Abra,2015,4,Irrigated Palay,339552.1,350398.4,380057.7,495327.0,357220.7,374265.3,28.55333333333333,28.689999999999998,27.41,27.349999999999998,27.076666666666668,28.166666666666668,9150.0,676.0,3390.0,1711.0,9173.0,686.0,3390.0,25211.0
Abra,2016,1,Irrigated Palay,463360.9,339552.1,350398.4,380057.7,495327.0,357220.7,29.183333333333334,28.55333333333333,28.689999999999998,27.41,27.349999999999998,27.076666666666668,1706.0,9150.0,676.0,3390.0,1711.0,9173.0,686.0,6278.0
Abra,2016,2,Irrigated Palay,367694.2,463360.9,339552.1,350398.4,380057.7,495327.0,28.953333333333333,29.183333333333334,28.55333333333333,28.689999999999998,27.41,27.349999999999998,3383.0,1706.0,9150.0,676.0,3390.0,1711.0,9173.0,10745.0
Abra,2016,3,Irrigated Palay,348622.8,367694.2,463360.9,339552.1,350398.4,380057.7,28.223333333333333,28.953333333333333,29.183333333333334,28.55333333333333,28.689999999999998,27.41,681.0,3383.0,1706.0,9150.0,676.0,3390.0,1711.0,2517.0
Abra,2016,4,Irrigated Palay,359115.2,348622.8,367694.2,463360.9,339552.1,350398.4,26.543333333333333,28.223333333333333,28.953333333333333,29.183333333333334,28.55333333333333,28.689999999999998,9149.0,681.0,3383.0,1706.0,9150.0,676.0,3390.0,24792.0
Abra,2017,1,Irrigated Palay,468846.3,359115.2,348622.8,367694.2,463360.9,339552.1,26.186666666666667,26.543333333333333,28.223333333333333,28.953333333333333,29.183333333333334,28.55333333333333,1706.0,9149.0,681.0,3383.0,1706.0,9150.0,676.0,6278.0
Abra,2017,2,Irrigated Palay,399693.9,468846.3,359115.2,348622.8,367694.2,463360.9,26.856666666666666,26.186666666666667,26.543333333333333,28.223333333333333,28.953333333333333,29.183333333333334,3383.0,1706.0,9149.0,681.0,3383.0,1706.0,9150.0,12416.0
Abra,2017,3,Irrigated Palay,391556.8,399693.9,468846.3,359115.2,348622.8,367694.2,28.19,26.856666666666666,26.186666666666667,26.543333333333333,28.223333333333333,28.953333333333333,681.0,3383.0,1706.0,9149.0,681.0,3383.0,1706.0,2520.0
Abra,2017,4,Irrigated Palay,381799.4,391556.8,399693.9,468846.3,359115.2,348622.8,26.956666666666667,28.19,26.856666666666666,26.186666666666667,26.543333333333333,28.223333333333333,9164.0,681.0,3383.0,1706.0,9149.0,681.0,3383.0,26905.0
Abra,2018,1,Irrigated Palay,512906.0,381799.4,391556.8,399693.9,468846.3,359115.2,26.01,26.956666666666667,28.19,26.856666666666666,26.186666666666667,26.543333333333333,1746.0,9164.0,681.0,3383.0,1706.0,9149.0,681.0,6408.0
Abra,2018,2,Irrigated Palay,429665.7,512906.0,381799.4,391556.8,399693.9,468846.3,26.143333333333334,26.01,26.956666666666667,28.19,26.856666666666666,26.186666666666667,2904.0,1746.0,9164.0,681.0,3383.0,1706.0,9149.0,10492.0
Abra,2018,3,Irrigated Palay,406440.8,429665.7,512906.0,381799.4,391556.8,399693.9,27.646666666666665,26.143333333333334,26.01,26.956666666666667,28.19,26.856666666666666,680.0,2904.0,1746.0,9164.0,681.0,3383.0,1706.0,2380.0
Abra,2018,4,Irrigated Palay,396871.1,406440.8,429665.7,512906.0,381799.4,391556.8,27.266666666666666,27.646666666666665,26.143333333333334,26.01,26.956666666666667,28.19,9150.0,680.0,2904.0,1746.0,9164.0,681.0,3383.0,23665.0
Abra,2019,1,Irrigated Palay,529638.9,396871.1,406440.8,429665.7,512906.0,381799.4,27.62,27.266666666666666,27.646666666666665,26.143333333333334,26.01,26.956666666666667,1746.0,9150.0,680.0,2904.0,1746.0,9164.0,681.0,6452.0
Abra,2019,2,Irrigated Palay,420920.0,529638.9,396871.1,406440.8,429665.7,512906.0,27.63,27.62,27.266666666666666,27.646666666666665,26.143333333333334,26.01,2904.0,1746.0,9150.0,680.0,2904.0,1746.0,9164.0,11255.0
Abra,2019,3,Irrigated Palay,395738.8,420920.0,529638.9,396871.1,406440.8,429665.7,28.49,27.63,27.62,27.266666666666666,27.646666666666665,26.143333333333334,681.0,2904.0,1746.0,9150.0,680.0,2904.0,1746.0,2520.0
Abra,2019,4,Irrigated Palay,391370.6,395738.8,420920.0,529638.9,396871.1,406440.8,27.173333333333332,28.49,27.63,27.62,27.266666666666666,27.646666666666665,9218.0,681.0,2904.0,1746.0,9150.0,680.0,2904.0,37001.0
Abra,2020,1,Irrigated Palay,513509.3,391370.6,395738.8,420920.0,529638.9,396871.1,27.213333333333335,27.173333333333332,28.49,27.63,27.62,27.266666666666666,1746.0,9218.0,681.0,2904.0,1746.0,9150.0,680.0,7502.0
Abra,2020,2,Irrigated Palay,442374.6,513509.3,391370.6,395738.8,420920.0,529638.9,27.290000000000003,27.213333333333335,27.173333333333332,28.49,27.63,27.62,2904.0,1746.0,9218.0,681.0,2904.0,1746.0,9150.0,11311.0
Abra,2020,3,Irrigated Palay,423957.9,442374.6,513509.3,391370.6,395738.8,420920.0,27.776666666666667,27.290000000000003,27.213333333333335,27.173333333333332,28.49,27.63,8985.87,2904.0,1746.0,9218.0,681.0,2904.0,1746.0,33796.5
Abra,2020,4,Irrigated Palay,410313.2,423957.9,442374.6,513509.3,391370.6,395738.8,26.55,27.776666666666667,27.290000000000003,27.213333333333335,27.173333333333332,28.49,913.0,8985.87,2904.0,1746.0,9218.0,681.0,2904.0,3734.0
Abra,2021,1,Irrigated Palay,551778.0,410313.2,423957.9,442374.6,513509.3,391370.6,25.63,26.55,27.776666666666667,27.290000000000003,27.213333333333335,27.173333333333332,1851.0,913.0,8985.87,2904.0,1746.0,9218.0,681.0,8023.0
Abra,2021,2,Irrigated Palay,486938.0,551778.0,410313.2,423957.9,442374.6,513509.3,26.076666666666668,25.63,26.55,27.776666666666667,27.290000000000003,27.213333333333335,2799.27,1851.0,913.0,8985.87,2904.0,1746.0,9218.0,12046.0
Abra,2021,3,Irrigated Palay,453832.3,486938.0,551778.0,410313.2,423957.9,442374.6,27.49,26.076666666666668,25.63,26.55,27.776666666666667,27.290000000000003,2152.0,2799.27,1851.0,913.0,8985.87,2904.0,1746.0,8350.0
Abra,2021,4,Irrigated Palay,433483.8,453832.3,486938.0,551778.0,410313.2,423957.9,26.74,27.49,26.076666666666668,25.63,26.55,27.776666666666667,7747.0,2152.0,2799.27,1851.0,913.0,8985.87,2904.0,31680.0
Abra,2022,1,Irrigated Palay,580232.6,433483.8,453832.3,486938.0,551778.0,410313.2,25.856666666666666,26.74,27.49,26.076666666666668,25.63,26.55,1850.9,7747.0,2152.0,2799.27,1851.0,913.0,8985.87,8289.0
Abra,2022,2,Irrigated Palay,499972.7,580232.6,433483.8,453832.3,486938.0,551778.0,26.03,25.856666666666666,26.74,27.49,26.076666666666668,25.63,2799.0,1850.9,7747.0,2152.0,2799.27,1851.0,913.0,11722.0
Abra,2022,3,Irrigated Palay,480440.7,499972.7,580232.6,433483.8,453832.3,486938.0,26.903333333333336,26.03,25.856666666666666,26.74,27.49,26.076666666666668,2152.0,2799.0,1850.9,7747.0,2152.0,2799.27,1851.0,8272.0
Abra,2022,4,Irrigated Palay,484834.0,480440.7,499972.7,580232.6,433483.8,453832.3,26.143333333333334,26.903333333333336,26.03,25.856666666666666,26.74,27.49,7747.0,2152.0,2799.0,1850.9,7747.0,2152.0,2799.27,27054.0
Abra,2023,1,Irrigated Palay,638842.5,484834.0,480440.7,499972.7,580232.6,433483.8,25.873333333333335,26.143333333333334,26.903333333333336,26.03,25.856666666666666,26.74,1851.0,7747.0,2152.0,2799.0,1850.9,7747.0,2152.0,8292.0
Abra,2023,2,Irrigated Palay,566966.6,638842.5,484834.0,480440.7,499972.7,580232.6,26.46666666666667,25.873333333333335,26.143333333333334,26.903333333333336,26.03,25.856666666666666,2799.0,1851.0,7747.0,2152.0,2799.0,1850.9,7747.0,11657.0
Abra,2023,3,Irrigated Palay,503276.0,566966.6,638842.5,484834.0,480440.7,499972.7,28.310000000000002,26.46666666666667,25.873333333333335,26.143333333333334,26.903333333333336,26.03,2151.63,2799.0,1851.0,7747.0,2152.0,2799.0,1850.9,6622.95
Abra,2023,4,Irrigated Palay,511362.3,503276.0,566966.6,638842.5,484834.0,480440.7,28.286666666666665,28.310000000000002,26.46666666666667,25.873333333333335,26.143333333333334,26.903333333333336,7747.0,2151.63,2799.0,1851.0,7747.0,2152.0,2799.0,27110.0
Abra,2024,1,Irrigated Palay,703554.3,511362.3,503276.0,566966.6,638842.5,484834.0,28.573333333333334,28.286666666666665,28.310000000000002,26.46666666666667,25.873333333333335,26.143333333333334,1892.93,7747.0,2151.63,2799.0,1851.0,7747.0,2152.0,8005.0
Apayao,1995,3,Irrigated Palay,91833.8,97631.4,114037.0,79050.2,87405.3,91738.8,27.63,27.406666666666666,27.63,27.209999999999997,27.906666666666666,26.87,287.0,4211.0,973.0,5340.0,491.0,3983.0,1176.0,1006.0
Apayao,1995,4,Irrigated Palay,95039.6,91833.8,97631.4,114037.0,79050.2,87405.3,26.506666666666664,27.63,27.406666666666666,27.63,27.209999999999997,27.906666666666666,6433.0,287.0,4211.0,973.0,5340.0,491.0,3983.0,15724.0
Apayao,1996,1,Irrigated Palay,127416.9,95039.6,91833.8,97631.4,114037.0,79050.2,25.786666666666665,26.506666666666664,27.63,27.406666666666666,27.63,27.209999999999997,511.0,6433.0,287.0,4211.0,973.0,5340.0,491.0,1358.0
Apayao,1996,2,Irrigated Palay,111239.9,127416.9,95039.6,91833.8,97631.4,114037.0,26.093333333333334,25.786666666666665,26.506666666666664,27.63,27.406666666666666,27.63,4655.0,511.0,6433.0,287.0,4211.0,973.0,5340.0,10588.0
Apayao,1996,3,Irrigated Palay,106899.1,111239.9,127416.9,95039.6,91833.8,97631.4,27.30666666666667,26.093333333333334,25.786666666666665,26.506666666666664,27.63,27.406666666666666,400.0,4655.0,511.0,6433.0,287.0,4211.0,973.0,1123.0
Apayao,1996,4,Irrigated Palay,103514.7,106899.1,111239.9,127416.9,95039.6,91833.8,26.643333333333334,27.30666666666667,26.093333333333334,25.786666666666665,26.506666666666664,27.63,6240.0,400.0,4655.0,511.0,6433.0,287.0,4211.0,14074.0
Apayao,1997,1,Irrigated Palay,125319.5,103514.7,106899.1,111239.9,127416.9,95039.6,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,25.786666666666665,26.506666666666664,668.0,6240.0,400.0,4655.0,511.0,6433.0,287.0,1664.0
Apayao,1997,2,Irrigated Palay,113363.8,125319.5,103514.7,106899.1,111239.9,127416.9,26.39,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,25.786666666666665,4696.0,668.0,6240.0,400.0,4655.0,511.0,6433.0,10982.0
Apayao,1997,3,Irrigated Palay,106215.2,113363.8,125319.5,103514.7,106899.1,111239.9,28.166666666666668,26.39,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,458.0,4696.0,668.0,6240.0,400.0,4655.0,511.0,1427.0
Apayao,1997,4,Irrigated Palay,99570.3,106215.2,113363.8,125319.5,103514.7,106899.1,28.583333333333332,28.166666666666668,26.39,26.21666666666667,26.643333333333334,27.30666666666667,6135.0,458.0,4696.0,668.0,6240.0,400.0,4655.0,14655.0
Apayao,1998,1,Irrigated Palay,137046.0,99570.3,106215.2,113363.8,125319.5,103514.7,28.8,28.583333333333332,28.166666666666668,26.39,26.21666666666667,26.643333333333334,898.0,6135.0,458.0,4696.0,668.0,6240.0,400.0,2191.0
Apayao,1998,2,Irrigated Palay,112724.5,137046.0,99570.3,106215.2,113363.8,125319.5,28.493333333333336,28.8,28.583333333333332,28.166666666666668,26.39,26.21666666666667,3380.0,898.0,6135.0,458.0,4696.0,668.0,6240.0,6461.0
Apayao,1998,3,Irrigated Palay,103829.1,112724.5,137046.0,99570.3,106215.2,113363.8,27.863333333333333,28.493333333333336,28.8,28.583333333333332,28.166666666666668,26.39,447.0,3380.0,898.0,6135.0,458.0,4696.0,668.0,1075.0
Apayao,1998,4,Irrigated Palay,100814.7,103829.1,112724.5,137046.0,99570.3,106215.2,25.86,27.863333333333333,28.493333333333336,28.8,28.583333333333332,28.166666666666668,7322.0,447.0,3380.0,898.0,6135.0,458.0,4696.0,11608.0
Apayao,1999,1,Irrigated Palay,131848.1,100814.7,103829.1,112724.5,137046.0,99570.3,25.28333333333333,25.86,27.863333333333333,28.493333333333336,28.8,28.583333333333332,789.0,7322.0,447.0,3380.0,898.0,6135.0,458.0,2343.0
Apayao,1999,2,Irrigated Palay,129091.1,131848.1,100814.7,103829.1,112724.5,137046.0,25.650000000000002,25.28333333333333,25.86,27.863333333333333,28.493333333333336,28.8,4181.0,789.0,7322.0,447.0,3380.0,898.0,6135.0,9784.0
Apayao,1999,3,Irrigated Palay,117599.4,129091.1,131848.1,100814.7,103829.1,112724.5,26.796666666666667,25.650000000000002,25.28333333333333,25.86,27.863333333333333,28.493333333333336,869.0,4181.0,789.0,7322.0,447.0,3380.0,898.0,2668.0
Apayao,1999,4,Irrigated Palay,113313.6,117599.4,129091.1,131848.1,100814.7,103829.1,25.893333333333334,26.796666666666667,25.650000000000002,25.28333333333333,25.86,27.863333333333333,3859.0,869.0,4181.0,789.0,7322.0,447.0,3380.0,11345.0
Apayao,2000,1,Irrigated Palay,148640.2,113313.6,117599.4,129091.1,131848.1,100814.7,25.25333333333333,25.893333333333334,26.796666666666667,25.650000000000002,25.28333333333333,25.86,1905.0,3859.0,869.0,4181.0,789.0,7322.0,447.0,5467.0
Apayao,2000,2,Irrigated Palay,125530.2,148640.2,113313.6,117599.4,129091.1,131848.1,25.373333333333335,25.25333333333333,25.893333333333334,26.796666666666667,25.650000000000002,25.28333333333333,2792.0,1905.0,3859.0,869.0,4181.0,789.0,7322.0,6980.0
Apayao,2000,3,Irrigated Palay,124887.5,125530.2,148640.2,113313.6,117599.4,129091.1,26.94333333333333,25.373333333333335,25.25333333333333,25.893333333333334,26.796666666666667,25.650000000000002,648.0,2792.0,1905.0,3859.0,869.0,4181.0,789.0,1652.0
Apayao,2000,4,Irrigated Palay,113497.5,124887.5,125530.2,148640.2,113313.6,117599.4,26.400000000000002,26.94333333333333,25.373333333333335,25.25333333333333,25.893333333333334,26.796666666666667,6810.0,648.0,2792.0,1905.0,3859.0,869.0,4181.0,19681.0
Apayao,2001,1,Irrigated Palay,151564.7,113497.5,124887.5,125530.2,148640.2,113313.6,25.856666666666666,26.400000000000002,26.94333333333333,25.373333333333335,25.25333333333333,25.893333333333334,1502.0,6810.0,648.0,2792.0,1905.0,3859.0,869.0,4942.0
Apayao,2001,2,Irrigated Palay,122880.6,151564.7,113497.5,124887.5,125530.2,148640.2,26.28333333333333,25.856666666666666,26.400000000000002,26.94333333333333,25.373333333333335,25.25333333333333,5605.0,1502.0,6810.0,648.0,2792.0,1905.0,3859.0,18160.0
Apayao,2001,3,Irrigated Palay,125987.5,122880.6,151564.7,113497.5,124887.5,125530.2,27.403333333333336,26.28333333333333,25.856666666666666,26.400000000000002,26.94333333333333,25.373333333333335,448.0,5605.0,1502.0,6810.0,648.0,2792.0,1905.0,1319.0
Apayao,2001,4,Irrigated Palay,121929.4,125987.5,122880.6,151564.7,113497.5,124887.5,26.86,27.403333333333336,26.28333333333333,25.856666666666666,26.400000000000002,26.94333333333333,7520.0,448.0,5605.0,1502.0,6810.0,648.0,2792.0,23026.0
Apayao,2002,1,Irrigated Palay,164560.6,121929.4,125987.5,122880.6,151564.7,113497.5,26.326666666666668,26.86,27.403333333333336,26.28333333333333,25.856666666666666,26.400000000000002,324.0,7520.0,448.0,5605.0,1502.0,6810.0,648.0,1077.0
Apayao,2002,2,Irrigated Palay,139121.7,164560.6,121929.4,125987.5,122880.6,151564.7,26.763333333333335,26.326666666666668,26.86,27.403333333333336,26.28333333333333,25.856666666666666,6613.0,324.0,7520.0,448.0,5605.0,1502.0,6810.0,21162.0
Apayao,2002,3,Irrigated Palay,133602.0,139121.7,164560.6,121929.4,125987.5,122880.6,28.073333333333334,26.763333333333335,26.326666666666668,26.86,27.403333333333336,26.28333333333333,79.0,6613.0,324.0,7520.0,448.0,5605.0,1502.0,270.0
Apayao,2002,4,Irrigated Palay,131605.2,133602.0,139121.7,164560.6,121929.4,125987.5,27.683333333333334,28.073333333333334,26.763333333333335,26.326666666666668,26.86,27.403333333333336,8088.0,79.0,6613.0,324.0,7520.0,448.0,5605.0,24830.0
Apayao,2003,1,Irrigated Palay,180752.5,131605.2,133602.0,139121.7,164560.6,121929.4,27.92,27.683333333333334,28.073333333333334,26.763333333333335,26.326666666666668,26.86,237.0,8088.0,79.0,6613.0,324.0,7520.0,448.0,734.0
Apayao,2003,2,Irrigated Palay,148870.5,180752.5,131605.2,133602.0,139121.7,164560.6,27.52333333333333,27.92,27.683333333333334,28.073333333333334,26.763333333333335,26.326666666666668,7757.0,237.0,8088.0,79.0,6613.0,324.0,7520.0,25831.0
Apayao,2003,3,Irrigated Palay,140507.6,148870.5,180752.5,131605.2,133602.0,139121.7,27.44,27.52333333333333,27.92,27.683333333333334,28.073333333333334,26.763333333333335,364.0,7757.0,237.0,8088.0,79.0,6613.0,324.0,1270.0
Apayao,2003,4,Irrigated Palay,139398.9,140507.6,148870.5,180752.5,131605.2,133602.0,27.073333333333334,27.44,27.52333333333333,27.92,27.683333333333334,28.073333333333334,7020.0,364.0,7757.0,237.0,8088.0,79.0,6613.0,22202.0
Apayao,2004,1,Irrigated Palay,191659.6,139398.9,140507.6,148870.5,180752.5,131605.2,27.066666666666666,27.073333333333334,27.44,27.52333333333333,27.92,27.683333333333334,1308.0,7020.0,364.0,7757.0,237.0,8088.0,79.0,4879.0
Apayao,2004,2,Irrigated Palay,175281.0,191659.6,139398.9,140507.6,148870.5,180752.5,26.91,27.066666666666666,27.073333333333334,27.44,27.52333333333333,27.92,8094.0,1308.0,7020.0,364.0,7757.0,237.0,8088.0,38366.0
Apayao,2004,3,Irrigated Palay,171867.2,175281.0,191659.6,139398.9,140507.6,148870.5,27.80333333333333,26.91,27.066666666666666,27.073333333333334,27.44,27.52333333333333,590.0,8094.0,1308.0,7020.0,364.0,7757.0,237.0,1994.0
Apayao,2004,4,Irrigated Palay,175144.1,171867.2,175281.0,191659.6,139398.9,140507.6,27.566666666666666,27.80333333333333,26.91,27.066666666666666,27.073333333333334,27.44,7543.0,590.0,8094.0,1308.0,7020.0,364.0,7757.0,25797.0
Apayao,2005,1,Irrigated Palay,222223.9,175144.1,171867.2,175281.0,191659.6,139398.9,27.366666666666664,27.566666666666666,27.80333333333333,26.91,27.066666666666666,27.073333333333334,1230.0,7543.0,590.0,8094.0,1308.0,7020.0,364.0,4502.0
Apayao,2005,2,Irrigated Palay,188460.1,222223.9,175144.1,171867.2,175281.0,191659.6,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,26.91,27.066666666666666,8136.0,1230.0,7543.0,590.0,8094.0,1308.0,7020.0,39785.0
Apayao,2005,3,Irrigated Palay,180793.2,188460.1,222223.9,175144.1,171867.2,175281.0,27.98,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,26.91,600.0,8136.0,1230.0,7543.0,590.0,8094.0,1308.0,2346.0
Apayao,2005,4,Irrigated Palay,186337.0,180793.2,188460.1,222223.9,175144.1,171867.2,26.99,27.98,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,7501.0,600.0,8136.0,1230.0,7543.0,590.0,8094.0,24228.0
Apayao,2006,1,Irrigated Palay,244281.1,186337.0,180793.2,188460.1,222223.9,175144.1,26.276666666666667,26.99,27.98,27.21666666666667,27.366666666666664,27.566666666666666,730.0,7501.0,600.0,8136.0,1230.0,7543.0,590.0,2781.0
Apayao,2006,2,Irrigated Palay,210596.4,244281.1,186337.0,180793.2,188460.1,222223.9,26.09,26.276666666666667,26.99,27.98,27.21666666666667,27.366666666666664,8576.0,730.0,7501.0,600.0,8136.0,1230.0,7543.0,42451.0
Apayao,2006,3,Irrigated Palay,202886.6,210596.4,244281.1,186337.0,180793.2,188460.1,27.709999999999997,26.09,26.276666666666667,26.99,27.98,27.21666666666667,626.0,8576.0,730.0,7501.0,600.0,8136.0,1230.0,2500.0
Apayao,2006,4,Irrigated Palay,203640.3,202886.6,210596.4,244281.1,186337.0,180793.2,27.266666666666666,27.709999999999997,26.09,26.276666666666667,26.99,27.98,8088.0,626.0,8576.0,730.0,7501.0,600.0,8136.0,30734.0
Apayao,2007,1,Irrigated Palay,258094.3,203640.3,202886.6,210596.4,244281.1,186337.0,27.61,27.266666666666666,27.709999999999997,26.09,26.276666666666667,26.99,1140.0,8088.0,626.0,8576.0,730.0,7501.0,600.0,4590.0
Apayao,2007,2,Irrigated Palay,225815.3,258094.3,203640.3,202886.6,210596.4,244281.1,27.103333333333335,27.61,27.266666666666666,27.709999999999997,26.09,26.276666666666667,8033.0,1140.0,8088.0,626.0,8576.0,730.0,7501.0,38075.0
Apayao,2007,3,Irrigated Palay,225863.8,225815.3,258094.3,203640.3,202886.6,210596.4,27.573333333333334,27.103333333333335,27.61,27.266666666666666,27.709999999999997,26.09,626.0,8033.0,1140.0,8088.0,626.0,8576.0,730.0,2510.0
Apayao,2007,4,Irrigated Palay,225946.3,225863.8,225815.3,258094.3,203640.3,202886.6,26.37,27.573333333333334,27.103333333333335,27.61,27.266666666666666,27.709999999999997,6477.0,626.0,8033.0,1140.0,8088.0,626.0,8576.0,24513.0
Apayao,2008,1,Irrigated Palay,301804.3,225946.3,225863.8,225815.3,258094.3,203640.3,25.48333333333333,26.37,27.573333333333334,27.103333333333335,27.61,27.266666666666666,1160.0,6477.0,626.0,8033.0,1140.0,8088.0,626.0,4501.0
