Province,Year,Quarter,Crop,AFF GDP Q_n-1,AFF GDP Q_n-2,AFF GDP Q_n-3,AFF GDP Q_n-4,NINO3.4 SST Q_n-1,NINO3.4 SST Q_n-2,NINO3.4 SST Q_n-3,NINO3.4 SST Q_n-4,Area Harvested Q_n,Area Harvested Q_n-1,Area Harvested Q_n-2,Area Harvested Q_n-3,Area Harvested Q_n-4,PALAY YIELD Q_n
Capiz,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,5830.0,5860.0,100.0,520.0,6300.0,17872.0
Iloilo,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,26270.0,23310.0,1850.0,6030.0,21270.0,81691.0
Iloilo,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,440.0,26270.0,23310.0,1850.0,6030.0,1256.0
Iloilo,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,16520.0,440.0,26270.0,23310.0,1850.0,57985.0
Iloilo,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,19140.0,16520.0,440.0,26270.0,23310.0,65076.0
Negros Occidental,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,13590.0,18420.0,5080.0,6710.0,11500.0,42153.0
Negros Occidental,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,3910.0,13590.0,18420.0,5080.0,6710.0,12533.0
Negros Occidental,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,9680.0,3910.0,13590.0,18420.0,5080.0,33106.0
Negros Occidental,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,18790.0,9680.0,3910.0,13590.0,18420.0,59564.0
Bohol,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,3960.0,6810.0,250.0,610.0,6510.0,6548.0
Bohol,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,2920.0,3960.0,6810.0,250.0,610.0,4247.0
Bohol,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,630.0,2920.0,3960.0,6810.0,250.0,1056.0
Bohol,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,5810.0,630.0,2920.0,3960.0,6810.0,11226.0
Cebu,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,2060.0,2130.0,310.0,640.0,1100.0,1970.0
Cebu,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,440.0,2060.0,2130.0,310.0,640.0,674.0
Cebu,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,730.0,440.0,2060.0,2130.0,310.0,1241.0
Cebu,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,1220.0,730.0,440.0,2060.0,2130.0,2318.0
Negros Oriental,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,5280.0,8420.0,4030.0,2900.0,5270.0,9352.0
Negros Oriental,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,3950.0,5280.0,8420.0,4030.0,2900.0,12956.0
Negros Oriental,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,4700.0,3950.0,5280.0,8420.0,4030.0,11045.0
Negros Oriental,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,10300.0,4700.0,3950.0,5280.0,8420.0,29870.0
Siquijor,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,150.0,170.0,180.0,460.0,20.0,150.0
Siquijor,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,40.0,150.0,170.0,180.0,460.0,57.0
Eastern Samar,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,130.0,200.0,30.0,80.0,700.0,354.0
Leyte,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,21910.0,33000.0,1660.0,10530.0,21780.0,57972.0
Leyte,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,11710.0,21910.0,33000.0,1660.0,10530.0,31383.0
Leyte,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,4880.0,11710.0,21910.0,33000.0,1660.0,12932.0
Leyte,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,28250.0,4880.0,11710.0,21910.0,33000.0,79100.0
Northern Samar,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,810.0,100.0,210.0,470.0,330.0,1272.0
Samar,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,1490.0,590.0,520.0,750.0,660.0,3472.0
Southern Leyte,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,2050.0,2350.0,570.0,2600.0,1550.0,6534.0
Southern Leyte,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,1500.0,2050.0,2350.0,570.0,2600.0,6240.0
Southern Leyte,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,740.0,1500.0,2050.0,2350.0,570.0,2627.0
Southern Leyte,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,2800.0,740.0,1500.0,2050.0,2350.0,8509.0
Zamboanga del Norte,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,2330.0,4800.0,790.0,230.0,1140.0,4997.0
Zamboanga del Norte,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,670.0,2330.0,4800.0,790.0,230.0,1943.0
Zamboanga del Norte,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,1090.0,670.0,2330.0,4800.0,790.0,3085.0
Zamboanga del Norte,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,2250.0,1090.0,670.0,2330.0,4800.0,6975.0
Zamboanga del Sur,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,15140.0,12100.0,6230.0,6080.0,15370.0,69927.0
Zamboanga del Sur,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,8640.0,15140.0,12100.0,6230.0,6080.0,31536.0
Zamboanga del Sur,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,12850.0,8640.0,15140.0,12100.0,6230.0,38164.0
Zamboanga del Sur,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,12120.0,12850.0,8640.0,15140.0,12100.0,44790.0
Zamboanga City,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,520.0,1300.0,400.0,570.0,750.0,1390.0
Zamboanga City,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,1270.0,520.0,1300.0,400.0,570.0,4035.0
Zamboanga City,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,980.0,1270.0,520.0,1300.0,400.0,2332.0
Zamboanga City,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,1690.0,980.0,1270.0,520.0,1300.0,6253.0
Bukidnon,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,12450.0,19680.0,4190.0,3620.0,7350.0,41682.0
Bukidnon,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,6270.0,12450.0,19680.0,4190.0,3620.0,24892.0
Bukidnon,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,5780.0,6270.0,12450.0,19680.0,4190.0,24738.0
Bukidnon,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,14800.0,5780.0,6270.0,12450.0,19680.0,69116.0
Camiguin,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,420.0,300.0,220.0,410.0,50.0,775.0
Camiguin,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,80.0,420.0,300.0,220.0,410.0,282.0
Camiguin,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,140.0,80.0,420.0,300.0,220.0,426.0
Camiguin,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,280.0,140.0,80.0,420.0,300.0,1184.0
Lanao del Norte,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,2950.0,10000.0,5010.0,2980.0,4500.0,8862.0
Lanao del Norte,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,3550.0,2950.0,10000.0,5010.0,2980.0,13845.0
Lanao del Norte,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,1590.0,3550.0,2950.0,10000.0,5010.0,2638.0
Lanao del Norte,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,11280.0,1590.0,3550.0,2950.0,10000.0,33389.0
Misamis Occidental,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,2050.0,2480.0,1610.0,850.0,3260.0,6119.0
Misamis Occidental,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,2420.0,2050.0,2480.0,1610.0,850.0,7206.0
Misamis Occidental,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,2600.0,2420.0,2050.0,2480.0,1610.0,7976.0
Misamis Occidental,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,2380.0,2600.0,2420.0,2050.0,2480.0,8644.0
Misamis Oriental,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,1640.0,3230.0,690.0,800.0,2380.0,4593.0
Misamis Oriental,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,2380.0,1640.0,3230.0,690.0,800.0,5378.0
Misamis Oriental,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,1090.0,2380.0,1640.0,3230.0,690.0,3205.0
Misamis Oriental,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,2840.0,1090.0,2380.0,1640.0,3230.0,9628.0
Davao del Norte,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,14660.0,13090.0,4260.0,3970.0,18250.0,52707.0
Davao del Norte,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,7490.0,14660.0,13090.0,4260.0,3970.0,31988.0
Davao del Norte,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,6260.0,7490.0,14660.0,13090.0,4260.0,26664.0
Davao del Norte,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,11900.0,6260.0,7490.0,14660.0,13090.0,53431.0
Davao del Sur,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,10920.0,7390.0,6860.0,1390.0,10010.0,41438.0
Davao del Sur,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,2050.0,10920.0,7390.0,6860.0,1390.0,6088.0
Davao del Sur,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,8860.0,2050.0,10920.0,7390.0,6860.0,43591.0
Davao del Sur,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,5890.0,8860.0,2050.0,10920.0,7390.0,27986.0
Davao Oriental,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,3670.0,2180.0,300.0,1580.0,2280.0,11378.0
Davao Oriental,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,630.0,3670.0,2180.0,300.0,1580.0,1777.0
Davao Oriental,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,300.0,630.0,3670.0,2180.0,300.0,1218.0
Davao Oriental,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,3220.0,300.0,630.0,3670.0,2180.0,13525.0
City of Davao,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,860.0,1560.0,500.0,1070.0,670.0,3268.0
City of Davao,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,1550.0,860.0,1560.0,500.0,1070.0,4933.0
City of Davao,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,1270.0,1550.0,860.0,1560.0,500.0,5334.0
City of Davao,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,890.0,1270.0,1550.0,860.0,1560.0,2928.0
Cotabato (North Cotabato),1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,15450.0,24280.0,8220.0,4140.0,18980.0,58517.0
Cotabato (North Cotabato),1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,7700.0,15450.0,24280.0,8220.0,4140.0,33170.0
Cotabato (North Cotabato),1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,8330.0,7700.0,15450.0,24280.0,8220.0,30904.0
Cotabato (North Cotabato),1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,23870.0,8330.0,7700.0,15450.0,24280.0,91172.0
South Cotabato,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,12020.0,13910.0,5270.0,7870.0,9510.0,32780.0
South Cotabato,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,9650.0,12020.0,13910.0,5270.0,7870.0,38214.0
South Cotabato,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,7870.0,9650.0,12020.0,13910.0,5270.0,31008.0
South Cotabato,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,13720.0,7870.0,9650.0,12020.0,13910.0,47332.0
Sultan Kudarat,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,8830.0,23390.0,7810.0,1420.0,12070.0,23766.0
Sultan Kudarat,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,2660.0,8830.0,23390.0,7810.0,1420.0,7460.0
Sultan Kudarat,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,8820.0,2660.0,8830.0,23390.0,7810.0,33428.0
Sultan Kudarat,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,22420.0,8820.0,2660.0,8830.0,23390.0,98323.0
Agusan del Norte,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,1390.0,1000.0,750.0,3380.0,1460.0,4155.0
Agusan del Norte,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,4140.0,1390.0,1000.0,750.0,3380.0,15297.0
Agusan del Norte,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,890.0,4140.0,1390.0,1000.0,750.0,1504.0
Agusan del Norte,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,1050.0,890.0,4140.0,1390.0,1000.0,2499.0
Agusan del Sur,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,60.0,3630.0,20.0,2120.0,40.0,245.0
Agusan del Sur,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,3040.0,60.0,3630.0,20.0,2120.0,11792.0
Agusan del Sur,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,370.0,3040.0,60.0,3630.0,20.0,1243.0
Agusan del Sur,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,2930.0,370.0,3040.0,60.0,3630.0,11298.0
Surigao del Norte,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,4840.0,4340.0,1140.0,4500.0,3110.0,9547.0
Surigao del Norte,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,6120.0,4840.0,4340.0,1140.0,4500.0,18701.0
Surigao del Norte,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,1890.0,6120.0,4840.0,4340.0,1140.0,4646.0
Surigao del Norte,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,4020.0,1890.0,6120.0,4840.0,4340.0,13004.0
Surigao del Sur,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,3060.0,3720.0,2180.0,2990.0,3060.0,8486.0
Surigao del Sur,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,3140.0,3060.0,3720.0,2180.0,2990.0,7170.0
Surigao del Sur,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,3030.0,3140.0,3060.0,3720.0,2180.0,8179.0
Surigao del Sur,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,2000.0,3030.0,3140.0,3060.0,3720.0,4840.0
Lanao del Sur,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,2000.0,940.0,320.0,870.0,60.0,6477.0
Lanao del Sur,1988,2,Irrigated Palay,42356.2,48597.8,32527.7,42938.7,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,1560.0,2000.0,940.0,320.0,870.0,3856.0
Lanao del Sur,1988,3,Irrigated Palay,48545.2,42356.2,48597.8,32527.7,26.61,27.156666666666666,27.606666666666666,28.173333333333332,1000.0,1560.0,2000.0,940.0,320.0,4324.0
Lanao del Sur,1988,4,Irrigated Palay,39183.9,48545.2,42356.2,48597.8,25.623333333333335,26.61,27.156666666666666,27.606666666666666,620.0,1000.0,1560.0,2000.0,940.0,2393.0
Maguindanao,1988,1,Irrigated Palay,48597.8,32527.7,42938.7,39782.8,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,7370.0,9090.0,2990.0,520.0,6660.0,21626.0
