Province,Year,Quarter,Crop,AFF GDP Q_n-1,AFF GDP Q_n-2,NINO3.4 SST Q_n-1,NINO3.4 SST Q_n-2,Area Harvested Q_n,Area Harvested Q_n-1,Area Harvested Q_n-2,PALAY YIELD Q_n
South Cotabato,1987,4,Rainfed Palay,32527.7,42938.7,28.173333333333332,28.290000000000003,2630.0,3470.0,1620.0,7609.0
Sultan Kudarat,1987,3,Rainfed Palay,42938.7,39782.8,28.290000000000003,27.72666666666667,3680.0,60.0,5780.0,10558.0
Sultan Kudarat,1987,4,Rainfed Palay,32527.7,42938.7,28.173333333333332,28.290000000000003,19470.0,3680.0,60.0,60706.0
Agusan del Norte,1987,3,Rainfed Palay,42938.7,39782.8,28.290000000000003,27.72666666666667,160.0,8950.0,570.0,100.0
Agusan del Norte,1987,4,Rainfed Palay,32527.7,42938.7,28.173333333333332,28.290000000000003,2390.0,160.0,8950.0,5718.0
Agusan del Sur,1987,3,Rainfed Palay,42938.7,39782.8,28.290000000000003,27.72666666666667,670.0,1390.0,4450.0,1206.0
Agusan del Sur,1987,4,Rainfed Palay,32527.7,42938.7,28.173333333333332,28.290000000000003,3830.0,670.0,1390.0,8998.0
Surigao del Sur,1987,3,Rainfed Palay,42938.7,39782.8,28.290000000000003,27.72666666666667,970.0,12240.0,2990.0,1748.0
Surigao del Sur,1987,4,Rainfed Palay,32527.7,42938.7,28.173333333333332,28.290000000000003,1100.0,970.0,12240.0,1893.0
Basilan,1987,3,Rainfed Palay,42938.7,39782.8,28.290000000000003,27.72666666666667,100.0,70.0,360.0,105.0
Basilan,1987,4,Rainfed Palay,32527.7,42938.7,28.173333333333332,28.290000000000003,1930.0,100.0,70.0,2010.0
Lanao del Sur,1987,3,Rainfed Palay,42938.7,39782.8,28.290000000000003,27.72666666666667,9600.0,4660.0,2540.0,15000.0
Lanao del Sur,1987,4,Rainfed Palay,32527.7,42938.7,28.173333333333332,28.290000000000003,5320.0,9600.0,4660.0,14322.0
Maguindanao,1987,3,Rainfed Palay,42938.7,39782.8,28.290000000000003,27.72666666666667,5470.0,420.0,8100.0,12415.0
Maguindanao,1987,4,Rainfed Palay,32527.7,42938.7,28.173333333333332,28.290000000000003,6310.0,5470.0,420.0,10902.0
Abra,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,820.0,5030.0,140.0,1379.0
Abra,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,2610.0,820.0,5030.0,5630.0
Abra,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,640.0,2610.0,820.0,1005.0
Abra,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,4050.0,640.0,2610.0,8250.0
Benguet,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,140.0,1040.0,1300.0,170.0
Benguet,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,1160.0,140.0,1040.0,1730.0
Benguet,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,1090.0,1160.0,140.0,1722.0
Benguet,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,1190.0,1090.0,1160.0,2067.0
Ifugao,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,2490.0,2760.0,960.0,9220.0
Ifugao,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,3300.0,2490.0,2760.0,6904.0
Ifugao,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,870.0,3300.0,2490.0,2514.0
Ifugao,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,2360.0,870.0,3300.0,8354.0
Kalinga,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,4480.0,13040.0,1850.0,11956.0
Kalinga,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,10600.0,4480.0,13040.0,38238.0
Kalinga,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,3050.0,10600.0,4480.0,8967.0
Kalinga,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,10250.0,3050.0,10600.0,33910.0
Mountain Province,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,1360.0,1480.0,2880.0,2668.0
Mountain Province,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,2430.0,1360.0,1480.0,4720.0
Mountain Province,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,3230.0,2430.0,1360.0,5899.0
Mountain Province,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,1080.0,3230.0,2430.0,1880.0
Ilocos Norte,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,3910.0,17530.0,680.0,10487.0
Ilocos Norte,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,5270.0,3910.0,17530.0,14480.0
Ilocos Norte,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,1120.0,5270.0,3910.0,2845.0
Ilocos Norte,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,19350.0,1120.0,5270.0,52632.0
Ilocos Sur,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,3540.0,11650.0,350.0,8736.0
La Union,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,3150.0,8190.0,80.0,8183.0
La Union,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,3260.0,3150.0,8190.0,8358.0
La Union,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,120.0,3260.0,3150.0,347.0
La Union,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,9960.0,120.0,3260.0,30217.0
Pangasinan,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,24550.0,78260.0,1110.0,70860.0
Pangasinan,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,6850.0,24550.0,78260.0,19591.0
Pangasinan,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,2430.0,6850.0,24550.0,7727.0
Pangasinan,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,74210.0,2430.0,6850.0,215329.0
Cagayan,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,28170.0,22150.0,5880.0,87690.0
Cagayan,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,12430.0,28170.0,22150.0,33934.0
Cagayan,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,7210.0,12430.0,28170.0,22207.0
Cagayan,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,27140.0,7210.0,12430.0,70020.0
Isabela,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,58170.0,69880.0,10170.0,217246.0
Isabela,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,26230.0,58170.0,69880.0,96264.0
Isabela,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,20520.0,26230.0,58170.0,82907.0
Isabela,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,61580.0,20520.0,26230.0,236103.0
Nueva Vizcaya,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,9930.0,6740.0,7060.0,29132.0
Nueva Vizcaya,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,8230.0,9930.0,6740.0,32773.0
Nueva Vizcaya,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,8260.0,8230.0,9930.0,31194.0
Nueva Vizcaya,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,6000.0,8260.0,8230.0,18600.0
Quirino,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,4090.0,3920.0,910.0,10149.0
Quirino,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,3110.0,4090.0,3920.0,8821.0
Quirino,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,1060.0,3110.0,4090.0,2883.0
Quirino,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,3360.0,1060.0,3110.0,7728.0
Aurora,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,3250.0,2560.0,1080.0,9153.0
Aurora,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,4150.0,3250.0,2560.0,12396.0
Aurora,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,1720.0,4150.0,3250.0,3801.0
Aurora,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,4640.0,1720.0,4150.0,10069.0
Bataan,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,3210.0,5110.0,10640.0,10689.0
Bulacan,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,15930.0,25660.0,1830.0,57838.0
Bulacan,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,9970.0,15930.0,25660.0,35808.0
Bulacan,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,3240.0,9970.0,15930.0,13478.0
Bulacan,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,24270.0,3240.0,9970.0,83003.0
Nueva Ecija,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,17640.0,88610.0,290.0,55566.0
Nueva Ecija,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,35040.0,17640.0,88610.0,171502.0
Nueva Ecija,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,1900.0,35040.0,17640.0,6479.0
Nueva Ecija,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,89890.0,1900.0,35040.0,189625.0
Pampanga,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,20480.0,17910.0,330.0,71677.0
Pampanga,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,6510.0,20480.0,17910.0,23762.0
Pampanga,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,1240.0,6510.0,20480.0,4055.0
Pampanga,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,17590.0,1240.0,6510.0,50835.0
Tarlac,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,19400.0,43440.0,9850.0,56056.0
Tarlac,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,190.0,19400.0,43440.0,513.0
Tarlac,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,5190.0,190.0,19400.0,12560.0
Tarlac,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,39750.0,5190.0,190.0,87000.0
Zambales,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,2870.0,3230.0,8880.0,9614.0
Zambales,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,520.0,2870.0,3230.0,1628.0
Zambales,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,8710.0,520.0,2870.0,17025.0
Batangas,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,3520.0,6570.0,850.0,10356.0
Batangas,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,2460.0,3520.0,6570.0,7435.0
Batangas,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,2820.0,2460.0,3520.0,4880.0
Batangas,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,5210.0,2820.0,2460.0,9378.0
Cavite,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,3760.0,7310.0,900.0,10940.0
Cavite,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,1510.0,3760.0,7310.0,3910.0
Cavite,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,1880.0,1510.0,3760.0,6033.0
Cavite,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,7610.0,1880.0,1510.0,15981.0
Laguna,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,6930.0,13830.0,3040.0,30377.0
Laguna,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,9950.0,6930.0,13830.0,34113.0
Laguna,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,4800.0,9950.0,6930.0,16848.0
Laguna,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,9180.0,4800.0,9950.0,31579.0
Quezon,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,7080.0,12790.0,2030.0,24508.0
Quezon,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,5590.0,7080.0,12790.0,17193.0
Quezon,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,4710.0,5590.0,7080.0,17521.0
Quezon,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,11830.0,4710.0,5590.0,26499.0
Rizal,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,1610.0,2110.0,160.0,4631.0
Rizal,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,1510.0,1610.0,2110.0,5784.0
Rizal,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,230.0,1510.0,1610.0,891.0
Rizal,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,2130.0,230.0,1510.0,6709.0
Marinduque,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,870.0,310.0,230.0,1433.0
Marinduque,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,20.0,870.0,310.0,56.0
Marinduque,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,430.0,20.0,870.0,996.0
Marinduque,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,160.0,430.0,20.0,344.0
Occidental Mindoro,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,990.0,21220.0,140.0,4055.0
Occidental Mindoro,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,16420.0,990.0,21220.0,59984.0
Oriental Mindoro,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,5630.0,11760.0,540.0,18258.0
Oriental Mindoro,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,13630.0,5630.0,11760.0,39391.0
Oriental Mindoro,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,1750.0,13630.0,5630.0,5124.0
Oriental Mindoro,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,15040.0,1750.0,13630.0,42533.0
Palawan,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,3840.0,6240.0,490.0,9465.0
Palawan,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,670.0,3840.0,6240.0,1065.0
Palawan,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,710.0,670.0,3840.0,1676.0
Palawan,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,5520.0,710.0,670.0,13952.0
Albay,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,18400.0,11360.0,4550.0,35405.0
Albay,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,8650.0,18400.0,11360.0,19986.0
Albay,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,8730.0,8650.0,18400.0,22436.0
Albay,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,11470.0,8730.0,8650.0,26861.0
Camarines Norte,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,3350.0,4060.0,1430.0,9960.0
Camarines Norte,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,3780.0,3350.0,4060.0,11702.0
Camarines Norte,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,3690.0,3780.0,3350.0,11476.0
Camarines Norte,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,3990.0,3690.0,3780.0,10358.0
Camarines Sur,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,33150.0,31930.0,7830.0,84238.0
Camarines Sur,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,7790.0,33150.0,31930.0,20799.0
Camarines Sur,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,8920.0,7790.0,33150.0,29614.0
Camarines Sur,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,36290.0,8920.0,7790.0,92898.0
Catanduanes,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,1180.0,730.0,330.0,2426.0
Catanduanes,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,810.0,1180.0,730.0,1502.0
Catanduanes,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,720.0,810.0,1180.0,1712.0
Catanduanes,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,970.0,720.0,810.0,1649.0
Masbate,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,1430.0,1820.0,240.0,2578.0
Masbate,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,320.0,1430.0,1820.0,486.0
Masbate,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,330.0,320.0,1430.0,541.0
Masbate,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,1350.0,330.0,320.0,2700.0
Sorsogon,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,7370.0,10170.0,3320.0,21494.0
Sorsogon,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,4960.0,7370.0,10170.0,14753.0
Sorsogon,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,4270.0,4960.0,7370.0,14475.0
Sorsogon,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,9430.0,4270.0,4960.0,30930.0
Aklan,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,7510.0,6890.0,2290.0,23007.0
Aklan,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,1610.0,7510.0,6890.0,4255.0
Aklan,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,6770.0,1610.0,7510.0,16790.0
Aklan,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,4440.0,6770.0,1610.0,11766.0
Antique,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,9430.0,6350.0,2590.0,24485.0
Antique,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,1620.0,9430.0,6350.0,4366.0
Antique,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,4310.0,1620.0,9430.0,13921.0
Antique,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,4770.0,4310.0,1620.0,13356.0
Capiz,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,5830.0,5860.0,100.0,17872.0
Iloilo,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,26270.0,23310.0,1850.0,81691.0
Iloilo,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,440.0,26270.0,23310.0,1256.0
Iloilo,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,16520.0,440.0,26270.0,57985.0
Iloilo,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,19140.0,16520.0,440.0,65076.0
Negros Occidental,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,13590.0,18420.0,5080.0,42153.0
Negros Occidental,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,3910.0,13590.0,18420.0,12533.0
Negros Occidental,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,9680.0,3910.0,13590.0,33106.0
Negros Occidental,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,18790.0,9680.0,3910.0,59564.0
Bohol,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,3960.0,6810.0,250.0,6548.0
Bohol,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,2920.0,3960.0,6810.0,4247.0
Bohol,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,630.0,2920.0,3960.0,1056.0
Bohol,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,5810.0,630.0,2920.0,11226.0
Cebu,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,2060.0,2130.0,310.0,1970.0
Cebu,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,440.0,2060.0,2130.0,674.0
Cebu,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,730.0,440.0,2060.0,1241.0
Cebu,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,1220.0,730.0,440.0,2318.0
Negros Oriental,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,5280.0,8420.0,4030.0,9352.0
Negros Oriental,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,3950.0,5280.0,8420.0,12956.0
Negros Oriental,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,4700.0,3950.0,5280.0,11045.0
Negros Oriental,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,10300.0,4700.0,3950.0,29870.0
Siquijor,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,150.0,170.0,180.0,150.0
Siquijor,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,40.0,150.0,170.0,57.0
Eastern Samar,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,130.0,200.0,30.0,354.0
Leyte,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,21910.0,33000.0,1660.0,57972.0
Leyte,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,11710.0,21910.0,33000.0,31383.0
Leyte,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,4880.0,11710.0,21910.0,12932.0
Leyte,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,28250.0,4880.0,11710.0,79100.0
Northern Samar,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,210.0,470.0,330.0,326.0
Northern Samar,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,100.0,210.0,470.0,224.0
Northern Samar,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,810.0,100.0,210.0,1272.0
Samar,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,520.0,750.0,660.0,1046.0
Samar,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,590.0,520.0,750.0,1021.0
Samar,1988,4,Irrigated Palay,39183.9,48545.2,25.623333333333335,26.61,1490.0,590.0,520.0,3472.0
Southern Leyte,1988,1,Irrigated Palay,48597.8,32527.7,27.606666666666666,28.173333333333332,2050.0,2350.0,570.0,6534.0
Southern Leyte,1988,2,Irrigated Palay,42356.2,48597.8,27.156666666666666,27.606666666666666,1500.0,2050.0,2350.0,6240.0
Southern Leyte,1988,3,Irrigated Palay,48545.2,42356.2,26.61,27.156666666666666,740.0,1500.0,2050.0,2627.0
